,time,fo,dataset
0,7.990001904545352e-07,7824.0,pmed6
1,0.16800996600068174,7824.0,pmed6
2,0.5956563920008193,7824.0,pmed6
3,7.039998308755457e-07,7824.0,pmed6
4,5.459987733047456e-07,7824.0,pmed6
5,7.189992174971849e-07,7824.0,pmed6
6,5.389993020799011e-07,7824.0,pmed6
7,6.589998520212248e-07,7824.0,pmed6
8,6.310001481324434e-07,7824.0,pmed6
9,0.36554172100113647,7824.0,pmed6
