,time,fo,dataset
0,600.3233334329998,6653.0,pmed12
1,600.130947409998,6653.0,pmed12
2,600.3262722149993,6653.0,pmed12
3,600.3399321189972,6653.0,pmed12
4,600.1745688520023,6653.0,pmed12
5,480.7591654019998,6634.0,pmed12
6,1.074921079001797,6634.0,pmed12
7,1.0930262280016905,6634.0,pmed12
8,0.7857146539972746,6634.0,pmed12
9,8.179995347745717e-07,6634.0,pmed12
