,time,fo,dataset
0,0.9688262430000236,5819.0,pmed1
1,1.7912390430000187,5819.0,pmed1
2,3.2062951309999903,5819.0,pmed1
3,1.0050591320000137,5819.0,pmed1
4,1.569615782999989,5819.0,pmed1
5,0.9360445160000097,5819.0,pmed1
6,1.4149999856272188e-06,5819.0,pmed1
7,0.7264907830000027,5819.0,pmed1
8,0.3016520559999947,5819.0,pmed1
9,3.7356220089999965,5819.0,pmed1
