,time,fo,dataset
0,1.3239999816505588e-06,4250.0,pmed3
1,1.5181391190000113,4250.0,pmed3
2,1.31892329599998,4250.0,pmed3
3,0.4264677709999205,4250.0,pmed3
4,6.709999524900923e-07,4250.0,pmed3
5,0.2556141679999655,4250.0,pmed3
6,0.5196237989999872,4250.0,pmed3
7,7.830000186004327e-07,4250.0,pmed3
8,0.6514867049999111,4250.0,pmed3
9,1.6580362490000198,4250.0,pmed3
