,time,fo,dataset
0,5.999991117278114e-07,7824.0,pmed6
1,0.09061979999933101,7824.0,pmed6
2,5.000001692678779e-07,7824.0,pmed6
3,4.000012268079445e-07,7824.0,pmed6
4,0.0592633999985992,7824.0,pmed6
5,4.000012268079445e-07,7824.0,pmed6
6,5.000001692678779e-07,7824.0,pmed6
7,5.000001692678779e-07,7824.0,pmed6
8,3.0000046535860747e-07,7824.0,pmed6
9,3.0000046535860747e-07,7824.0,pmed6
