,time,fo,dataset
0,0.6767289000000005,4250.0,pmed3
1,0.861530700000003,4250.0,pmed3
2,1.4749753999999484,4250.0,pmed3
3,0.8579497999999717,4250.0,pmed3
4,0.6057709000000386,4250.0,pmed3
5,2.1244965999999863,4250.0,pmed3
6,0.5469398000000183,4250.0,pmed3
7,0.4527719000000161,4250.0,pmed3
8,3.9999997625272954e-07,4250.0,pmed3
9,5.075513299999955,4250.0,pmed3
